path,f_name,f_type,f_size_Kb,f_mtime,Owner,Modified_file_size
C:\Users\Admin\OneDrive\Desktop\STM32\I2C_IT\Objects\system_stm32f4xx.o,system_stm32f4xx,.o,5,2025-07-25 11:20:49,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\I2C_IT\RTE\Device\STM32F429ZITx\startup_stm32f429xx.s,startup_stm32f429xx,.s,29,2025-07-21 11:51:38,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\I2C_IT\RTE\Device\STM32F429ZITx\startup_stm32f429xx.s.base@2.6.8,startup_stm32f429xx.s.base@2.6,.8,29,2025-06-09 12:34:45,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\I2C_IT\RTE\Device\STM32F429ZITx\STM32F405_415_407_417_427_437_429_439.dbgconf,STM32F405_415_407_417_427_437_429_439,.dbgconf,2,2025-06-09 12:34:41,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\I2C_IT\RTE\Device\STM32F429ZITx\STM32F405_415_407_417_427_437_429_439.dbgconf.base@0.0.0,STM32F405_415_407_417_427_437_429_439.dbgconf.base@0.0,.0,2,2025-06-09 12:34:41,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\I2C_IT\RTE\Device\STM32F429ZITx\system_stm32f4xx.c,system_stm32f4xx,.c,26,2025-06-09 12:34:45,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\I2C_IT\RTE\Device\STM32F429ZITx\system_stm32f4xx.c.base@2.6.8,system_stm32f4xx.c.base@2.6,.8,26,2025-06-09 12:34:45,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\I2C_IT\RTE\_Target_1\RTE_Components.h,RTE_Components,.h,0,2025-07-20 11:14:19,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\I2C_OLED\fonts.c,fonts,.c,4,2025-07-09 14:51:43,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\I2C_OLED\fonts.h,fonts,.h,0,2025-07-09 14:30:37,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\I2C_OLED\I2C.uvguix.Admin,I2C.uvguix,.Admin,172,2025-07-18 17:00:18,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\I2C_OLED\i2c_config.c,i2c_config,.c,1,2025-07-10 15:21:18,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\I2C_OLED\I2C_oled.uvguix.Admin,I2C_oled.uvguix,.Admin,176,2025-07-31 11:40:02,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\I2C_OLED\I2C_oled.uvoptx,I2C_oled,.uvoptx,8,2025-07-09 15:22:35,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\I2C_OLED\I2C_oled.uvprojx,I2C_oled,.uvprojx,16,2025-07-09 15:22:34,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\I2C_OLED\i2c_oled_main.c,i2c_oled_main,.c,0,2025-07-10 17:59:25,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\I2C_OLED\oled.c,oled,.c,2,2025-07-09 15:39:53,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\I2C_OLED\oled_header.h,oled_header,.h,0,2025-07-09 15:39:53,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\I2C_OLED\DebugConfig\Target_1_STM32F429ZITx.dbgconf,Target_1_STM32F429ZITx,.dbgconf,2,2025-06-09 12:34:41,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\I2C_OLED\RTE\Device\STM32F429ZITx\startup_stm32f429xx.s,startup_stm32f429xx,.s,29,2025-06-09 12:34:45,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\I2C_OLED\RTE\Device\STM32F429ZITx\startup_stm32f429xx.s.base@2.6.8,startup_stm32f429xx.s.base@2.6,.8,29,2025-06-09 12:34:45,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\I2C_OLED\RTE\Device\STM32F429ZITx\STM32F405_415_407_417_427_437_429_439.dbgconf,STM32F405_415_407_417_427_437_429_439,.dbgconf,2,2025-06-09 12:34:41,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\I2C_OLED\RTE\Device\STM32F429ZITx\STM32F405_415_407_417_427_437_429_439.dbgconf.base@0.0.0,STM32F405_415_407_417_427_437_429_439.dbgconf.base@0.0,.0,2,2025-06-09 12:34:41,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\I2C_OLED\RTE\Device\STM32F429ZITx\system_stm32f4xx.c,system_stm32f4xx,.c,26,2025-06-09 12:34:45,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\I2C_OLED\RTE\Device\STM32F429ZITx\system_stm32f4xx.c.base@2.6.8,system_stm32f4xx.c.base@2.6,.8,26,2025-06-09 12:34:45,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\I2C_OLED\RTE\_Target_1\RTE_Components.h,RTE_Components,.h,0,2025-07-28 09:39:52,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Listings\adc_temp.map,adc_temp,.map,69,2025-06-24 12:02:20,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Listings\I2C.map,I2C,.map,67,2025-07-02 17:52:27,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Listings\I2C_oled.map,I2C_oled,.map,166,2025-07-09 17:34:45,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Listings\i2c_sample.map,i2c_sample,.map,63,2025-06-30 15:01:17,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Listings\L1.map,L1,.map,100,2025-07-02 17:32:31,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Listings\uart.map,uart,.map,64,2025-08-05 15:52:13,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Listings\uart_2.map,uart_2,.map,67,2025-06-20 17:04:39,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Listings\UART_ITR.map,UART_ITR,.map,65,2025-07-22 12:08:16,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\adc_temp.axf,adc_temp,.axf,23,2025-06-24 12:02:20,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\adc_temp.build_log.htm,adc_temp.build_log,.htm,2,2025-06-24 12:02:20,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\adc_temp.htm,adc_temp,.htm,52,2025-06-24 12:02:20,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\adc_temp.lnp,adc_temp,.lnp,0,2025-06-24 12:02:19,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\adc_temp_Target_1.dep,adc_temp_Target_1,.dep,2,2025-06-24 12:02:20,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\ExtDll.iex,ExtDll,.iex,0,2025-07-08 16:07:02,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\fonts.d,fonts,.d,0,2025-07-09 17:34:44,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\fonts.o,fonts,.o,2,2025-07-09 17:34:44,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\I2C.axf,I2C,.axf,25,2025-07-02 17:52:27,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\I2C.build_log.htm,I2C.build_log,.htm,3,2025-07-02 17:52:27,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\I2C.htm,I2C,.htm,51,2025-07-02 17:52:27,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\I2C.lnp,I2C,.lnp,0,2025-07-02 17:52:27,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\i2c1.d,i2c1,.d,0,2025-07-02 17:52:27,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\i2c1.o,i2c1,.o,6,2025-07-02 17:52:27,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\i2c2.d,i2c2,.d,0,2025-07-02 17:52:27,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\i2c2.o,i2c2,.o,5,2025-07-02 17:52:27,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\i2c_config.d,i2c_config,.d,0,2025-07-09 17:34:44,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\i2c_config.o,i2c_config,.o,6,2025-07-09 17:34:44,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\i2c_main.d,i2c_main,.d,0,2025-07-02 17:52:27,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\i2c_main.o,i2c_main,.o,4,2025-07-02 17:52:27,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\I2C_oled.axf,I2C_oled,.axf,53,2025-07-09 17:34:45,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\I2C_oled.build_log.htm,I2C_oled.build_log,.htm,2,2025-07-09 17:34:45,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\I2C_oled.htm,I2C_oled,.htm,104,2025-07-09 17:34:45,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\I2C_oled.lnp,I2C_oled,.lnp,0,2025-07-09 17:34:45,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\i2c_oled_main.d,i2c_oled_main,.d,0,2025-07-09 17:34:44,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\i2c_oled_main.o,i2c_oled_main,.o,3,2025-07-09 17:34:44,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\I2C_oled_Target_1.dep,I2C_oled_Target_1,.dep,5,2025-07-09 17:34:45,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\i2c_sample.axf,i2c_sample,.axf,20,2025-06-30 15:01:17,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\i2c_sample.build_log.htm,i2c_sample.build_log,.htm,3,2025-06-30 15:01:17,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\i2c_sample.htm,i2c_sample,.htm,50,2025-06-30 15:01:17,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\i2c_sample.lnp,i2c_sample,.lnp,0,2025-06-30 15:01:16,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\i2c_sample_Target_1.dep,i2c_sample_Target_1,.dep,2,2025-06-30 15:01:17,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\I2C_Target_1.dep,I2C_Target_1,.dep,6,2025-07-02 17:52:27,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\init.d,init,.d,0,2025-06-20 17:04:38,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\init.o,init,.o,4,2025-06-20 17:04:38,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\L1.axf,L1,.axf,20,2025-07-02 17:32:31,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\L1.build_log.htm,L1.build_log,.htm,4,2025-07-02 17:32:31,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\L1.htm,L1,.htm,48,2025-07-02 17:32:31,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\L1.lnp,L1,.lnp,0,2025-07-02 17:32:30,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\L1_Target_1.dep,L1_Target_1,.dep,30,2025-07-02 17:32:31,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\ldtc_demo.build_log.htm,ldtc_demo.build_log,.htm,8,2025-07-03 17:43:04,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\ldtc_demo_Target_1.dep,ldtc_demo_Target_1,.dep,4,2025-07-03 17:43:04,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\led.d,led,.d,0,2025-07-02 17:32:30,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\led.o,led,.o,5,2025-07-02 17:32:30,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\main_uart.d,main_uart,.d,0,2025-08-05 15:52:12,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\main_uart.o,main_uart,.o,6,2025-08-05 15:52:12,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\oled.d,oled,.d,0,2025-07-09 17:34:44,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\oled.o,oled,.o,6,2025-07-09 17:34:44,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\oled_sample.build_log.htm,oled_sample.build_log,.htm,7,2025-07-08 15:03:10,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\oled_sample_Target_1.dep,oled_sample_Target_1,.dep,6,2025-07-08 15:03:10,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\sample.d,sample,.d,0,2025-06-30 15:01:16,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\sample.o,sample,.o,6,2025-06-30 15:01:16,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\startup_stm32f429xx.o,startup_stm32f429xx,.o,8,2025-08-05 15:52:12,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\stm32f4xx_hal.d,stm32f4xx_hal,.d,2,2025-07-02 17:32:30,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\stm32f4xx_hal.o,stm32f4xx_hal,.o,20,2025-07-02 17:32:30,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\stm32f4xx_hal_cortex.d,stm32f4xx_hal_cortex,.d,2,2025-07-02 17:32:30,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\stm32f4xx_hal_cortex.o,stm32f4xx_hal_cortex,.o,21,2025-07-02 17:32:30,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\stm32f4xx_hal_gpio.d,stm32f4xx_hal_gpio,.d,2,2025-07-02 17:32:30,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\stm32f4xx_hal_gpio.o,stm32f4xx_hal_gpio,.o,10,2025-07-02 17:32:30,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\stm32f4xx_hal_pwr.d,stm32f4xx_hal_pwr,.d,2,2025-07-02 17:32:30,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\stm32f4xx_hal_pwr.o,stm32f4xx_hal_pwr,.o,12,2025-07-02 17:32:30,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\stm32f4xx_hal_pwr_ex.d,stm32f4xx_hal_pwr_ex,.d,2,2025-07-02 17:32:30,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\stm32f4xx_hal_pwr_ex.o,stm32f4xx_hal_pwr_ex,.o,10,2025-07-02 17:32:30,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\stm32f4xx_hal_rcc.d,stm32f4xx_hal_rcc,.d,2,2025-07-02 17:32:30,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\stm32f4xx_hal_rcc.o,stm32f4xx_hal_rcc,.o,16,2025-07-02 17:32:30,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\stm32f4xx_hal_rcc_ex.d,stm32f4xx_hal_rcc_ex,.d,2,2025-07-02 17:32:30,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\stm32f4xx_hal_rcc_ex.o,stm32f4xx_hal_rcc_ex,.o,12,2025-07-02 17:32:30,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\system_stm32f4xx.d,system_stm32f4xx,.d,0,2025-08-05 15:52:12,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\system_stm32f4xx.o,system_stm32f4xx,.o,5,2025-08-05 15:52:12,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\sys_config.d,sys_config,.d,0,2025-07-02 17:52:27,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\sys_config.o,sys_config,.o,3,2025-07-02 17:52:27,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\temp_main.d,temp_main,.d,0,2025-06-24 12:02:19,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\temp_main.o,temp_main,.o,6,2025-06-24 12:02:19,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\tm_stm32f4_fonts.d,tm_stm32f4_fonts,.d,0,2025-07-08 15:03:09,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\tm_stm32f4_fonts.o,tm_stm32f4_fonts,.o,13,2025-07-08 15:03:09,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\tm_stm32f4_gpio.d,tm_stm32f4_gpio,.d,0,2025-07-08 15:03:09,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\tm_stm32f4_gpio.o,tm_stm32f4_gpio,.o,14,2025-07-08 15:03:09,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\tm_stm32f4_i2c.d,tm_stm32f4_i2c,.d,0,2025-07-08 15:03:09,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\tm_stm32f4_ili9341_ltdc.d,tm_stm32f4_ili9341_ltdc,.d,0,2025-07-03 17:43:03,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\tx_rx.d,tx_rx,.d,0,2025-06-20 17:04:38,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\tx_rx.o,tx_rx,.o,4,2025-06-20 17:04:38,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\uart.axf,uart,.axf,20,2025-08-05 15:52:13,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\uart.build_log.htm,uart.build_log,.htm,2,2025-08-05 15:52:13,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\uart.htm,uart,.htm,50,2025-08-05 15:52:13,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\uart.lnp,uart,.lnp,0,2025-08-05 15:52:12,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\uart_2.axf,uart_2,.axf,22,2025-06-20 17:04:39,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\uart_2.build_log.htm,uart_2.build_log,.htm,2,2025-06-20 17:04:39,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\uart_2.d,uart_2,.d,0,2025-06-20 17:04:38,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\uart_2.htm,uart_2,.htm,51,2025-06-20 17:04:39,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\uart_2.lnp,uart_2,.lnp,0,2025-06-20 17:04:38,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\uart_2.o,uart_2,.o,3,2025-06-20 17:04:38,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\uart_2_Target_1.dep,uart_2_Target_1,.dep,5,2025-06-20 17:04:39,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\UART_ITR.axf,UART_ITR,.axf,23,2025-07-22 12:08:16,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\UART_ITR.build_log.htm,UART_ITR.build_log,.htm,2,2025-07-22 12:08:16,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\UART_ITR.htm,UART_ITR,.htm,51,2025-07-22 12:08:16,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\UART_ITR.lnp,UART_ITR,.lnp,0,2025-07-22 12:08:16,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\UART_ITR_Target_1.dep,UART_ITR_Target_1,.dep,2,2025-07-22 12:08:16,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\uart_Target_1.dep,uart_Target_1,.dep,2,2025-08-05 15:52:13,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\u_main.d,u_main,.d,0,2025-07-22 12:08:16,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\Objects\u_main.o,u_main,.o,11,2025-07-22 12:08:16,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\RTE\Device\STM32F429ZITx\RTE_Device.h,RTE_Device,.h,95,2025-06-09 12:34:41,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\RTE\Device\STM32F429ZITx\RTE_Device.h.base@2.4.5,RTE_Device.h.base@2.4,.5,95,2025-06-09 12:34:41,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\RTE\Device\STM32F429ZITx\startup_stm32f429xx.s,startup_stm32f429xx,.s,29,2025-06-09 12:34:45,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\RTE\Device\STM32F429ZITx\startup_stm32f429xx.s.base@2.6.8,startup_stm32f429xx.s.base@2.6,.8,29,2025-06-09 12:34:45,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\RTE\Device\STM32F429ZITx\STM32F405_415_407_417_427_437_429_439.dbgconf,STM32F405_415_407_417_427_437_429_439,.dbgconf,2,2025-06-06 17:47:30,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\RTE\Device\STM32F429ZITx\STM32F405_415_407_417_427_437_429_439.dbgconf.base@0.0.0,STM32F405_415_407_417_427_437_429_439.dbgconf.base@0.0,.0,2,2025-06-06 17:47:30,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\RTE\Device\STM32F429ZITx\stm32f4xx_hal_conf.h,stm32f4xx_hal_conf,.h,21,2025-06-09 12:34:57,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\RTE\Device\STM32F429ZITx\stm32f4xx_hal_conf.h.base@1.8.1,stm32f4xx_hal_conf.h.base@1.8,.1,21,2025-06-09 12:34:57,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\RTE\Device\STM32F429ZITx\system_stm32f4xx.c,system_stm32f4xx,.c,26,2025-06-09 12:34:45,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\RTE\Device\STM32F429ZITx\system_stm32f4xx.c.base@2.6.8,system_stm32f4xx.c.base@2.6,.8,26,2025-06-09 12:34:45,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\RTE\_Target_1\Pre_Include_Global.h,Pre_Include_Global,.h,0,2025-06-09 17:30:18,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\RTE\_Target_1\RTE_Components.h,RTE_Components,.h,0,2025-08-05 15:51:11,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\sample_led\led1.uvguix.Admin,led1.uvguix,.Admin,87,2025-07-18 16:52:30,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\sample_led\led1.uvoptx,led1,.uvoptx,5,2025-07-18 16:32:39,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\sample_led\led1.uvprojx,led1,.uvprojx,15,2025-07-18 16:32:39,DESKTOP-L6P3D7M\Admin,0
C:\Users\Admin\OneDrive\Desktop\STM32\sample_led\led_main.c,led_main,.c,0,2025-07-18 16:32:01,DESKTOP-L6P3D7M\Admin,0
